"ID","MapT__FILCOLOR__C","MapT__GYOUSEIKUBUN__C","MapT__LAYERFILOPTICALLY__C","MapT__LINECOLOR__C","MapT__MAPTECHUSERID__C","MAPTECH__POLYGON_LATLNGINFO__C"
"a032w00000XjM00AAF","3b46de","null","0.5","e47777","a0B2w000004ZQdmEAG","[
 {
  ""lat"": 35.983444814987244,
  ""lng"": 139.59110287630006
 },
 {
  ""lat"": 35.98377471633202,
  ""lng"": 139.59328083002015
 },
 {
  ""lat"": 35.9831583205952,
  ""lng"": 139.5935061355774
 },
 {
  ""lat"": 35.98241169395868,
  ""lng"": 139.59157494508668
 }
]"